productNum,productId,productName,productFullName,institutionID,productQuota,NAV,productType,openDate,endDate,currencyIdList,IPOCurrencyIdList,exchIdList,productStatus,ReckoningFlag,memo,inputTime,optId,repoInterFlag,setupBegintime,setupEndTime,closeBeginTime,closeEndTime,TradeOrderFlag,MessageOptIdList,isAuto,TradeInstituTionId,PermitFlag,OddAmt,FileOrderFlag,CurrentAsset,APIServiceFlag,instructNoOrderFlag,IOPV,Otherpayables,assetInvestType,reckoningCheckFlag,investType,TAType,investArea,fundWorkType,fundID,groupValuation,acctCheckList,stkCheckList,usableCheckMode,stkValuationMode,NAVCalPrecision,settleNo,CFETSId,defaultProductAcct,defaultPortfolio
375,,NANA20804,NANA20804,NAN,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220903194127,99990,0,-1,-1,-1,-1,0,,1,NAN,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,507,544
376,,sbl开发测试1,sbl开发测试1,sbl开发,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220905142040,99990,0,-1,-1,-1,-1,0,,N,sbl开发,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,0,-1
377,,sbl开发测试2,sbl开发测试2,IN_5,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220905142129,99990,0,-1,-1,-1,-1,0,,N,IN_5,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,0,-1
378,,sbl开发测试3,sbl开发测试3,IN_6,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220905142148,99990,0,-1,-1,-1,-1,0,,N,IN_6,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,0,-1
379,,sbl开发二测试1,sbl开发二测试1,IN_7,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220905151022,99990,0,-1,-1,-1,-1,0,,N,IN_7,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,0,-1
380,,sbl开发二测试2,sbl开发二测试2,IN_8,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220905151037,99990,0,-1,-1,-1,-1,0,,N,IN_8,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,0,-1
381,,sbl开发二测试3,sbl开发二测试3,IN_9,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220905151113,99990,0,-1,-1,-1,-1,0,,N,IN_9,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,0,-1
382,,A123401,A123401,2022,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220905152846,99990,0,-1,-1,-1,-1,0,,1,2022,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,514,551
383,,sbl产品测试1,sbl产品测试1,IN_10,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220905152959,99990,0,-1,-1,-1,-1,0,,N,IN_10,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,0,-1
384,,sbl产品测试2,sbl产品测试2,IN_11,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220905153014,99990,0,-1,-1,-1,-1,0,,N,IN_11,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,0,-1
385,,sbl产品测试3,sbl产品测试3,IN_12,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220905153027,99990,0,-1,-1,-1,-1,0,,N,IN_12,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,0,-1
386,,测试产品1,测试产品1,ZJ,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220905162126,99990,0,-1,-1,-1,-1,0,,N,ZJ,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,0,-1
387,220810,股份调整简称,股份调整的全称,0,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220905164717,99990,0,-1,-1,-1,-1,0,,1,0,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,519,556
388,,A623062302,A623062302,623,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220905172828,99990,0,-1,-1,-1,-1,0,,1,623,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,521,558
389,,开户流程验证,开户流程验证,012,0.0,0.0,1,-1,-1,RMB,RMB,,2,1,,20220905174558,99990,0,-1,-1,-1,-1,0,,1,012,0,0.0,0,0.0,N,0,0.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,522,559
390,,开户流程验证623,开户流程验证623,623,0.0,0.0,1,-1,-1,RMB,RMB,,2,1,,20220905174712,99990,0,-1,-1,-1,-1,0,,1,623,0,0.0,0,0.0,N,0,0.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,523,560
391,,4018产品简称,4018产品全称,4018,0.0,0.0,1,-1,-1,RMB,RMB,,2,1,,20220905174901,,0,-1,-1,-1,-1,0,,1,4018,0,0.0,0,0.0,N,0,0.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,524,561
392,,9338产品简称,9338产品全称,9338,0.0,0.0,1,-1,-1,RMB,RMB,,2,1,,20220905175134,,0,-1,-1,-1,-1,0,,1,9338,0,0.0,0,0.0,N,0,0.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,525,562
393,,2195产品简称,2195产品全称,2195,0.0,0.0,1,-1,-1,RMB,RMB,,2,1,,20220905175203,,0,-1,-1,-1,-1,0,,1,2195,0,0.0,0,0.0,N,0,0.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,526,563
394,,7797产品简称,7797产品全称,7797,0.0,0.0,1,-1,-1,RMB,RMB,,2,1,,20220905175259,,0,-1,-1,-1,-1,0,,1,7797,0,0.0,0,0.0,N,0,0.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,527,564
395,,4997产品简称,4997产品全称,4997,0.0,0.0,1,-1,-1,RMB,RMB,,2,1,,20220905175910,,0,-1,-1,-1,-1,0,,1,4997,0,0.0,0,0.0,N,0,0.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,528,565
396,,4741产品简称,4741产品全称,4741,0.0,0.0,1,-1,-1,RMB,RMB,,2,1,,20220905182048,,0,-1,-1,-1,-1,0,,1,4741,0,0.0,0,0.0,N,0,0.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,529,566
397,,6507产品简称,6507产品全称,6507,0.0,0.0,1,-1,-1,RMB,RMB,,2,1,,20220905182426,,0,-1,-1,-1,-1,0,,1,6507,0,0.0,0,0.0,N,0,0.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,530,567
398,,5269产品简称,5269产品全称,5269,0.0,0.0,1,-1,-1,RMB,RMB,,2,1,,20220905182553,,0,-1,-1,-1,-1,0,,1,5269,0,0.0,0,0.0,N,0,0.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,531,568
399,QSCA,qsca-a,qsca-a,QSCA,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220906110218,99990,0,-1,-1,-1,-1,0,,N,QSCA,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,0,-1
400,,1555产品简称,1555产品全称,1555,0.0,0.0,1,-1,-1,RMB,RMB,,2,1,,20220906113335,,0,-1,-1,-1,-1,0,,1,1555,0,0.0,0,0.0,N,0,0.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,534,571
401,,5409产品简称,5409产品全称,5409,0.0,0.0,1,-1,-1,RMB,RMB,,2,1,,20220906113734,,0,-1,-1,-1,-1,0,,1,5409,0,0.0,0,0.0,N,0,0.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,535,572
402,,开户流程验证062,开户流程验证062,062,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220906140342,99990,0,-1,-1,-1,-1,0,,1,062,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,538,575
403,S09060,S090600,S090600123,GGTCS,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220906142507,99990,0,-1,-1,-1,-1,0,,N,GGTCS,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,0,-1
404,,4524产品简称,4524产品全称,4524,0.0,0.0,1,-1,-1,RMB,RMB,,2,1,,20220906142545,,0,-1,-1,-1,-1,0,,1,4524,0,0.0,0,0.0,N,0,0.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,541,579
405,,6197产品简称,6197产品全称,6197,0.0,0.0,1,-1,-1,RMB,RMB,,2,1,,20220906142602,,0,-1,-1,-1,-1,0,,1,6197,0,0.0,0,0.0,N,0,0.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,542,580
406,,6595产品简称,6595产品全称,6595,0.0,0.0,1,-1,-1,RMB,RMB,,2,1,,20220906144245,,0,-1,-1,-1,-1,0,,1,6595,0,0.0,0,0.0,N,0,0.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,543,581
407,,0885产品简称,0885产品全称,0885,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220906144648,,0,-1,-1,-1,-1,0,,1,0885,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,544,582
408,,A159015904,A159015904,159,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220906150434,99990,0,-1,-1,-1,-1,0,,1,159,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,545,583
409,,开户流程验证748,开户流程验证748,748,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220906150550,99990,0,-1,-1,-1,-1,0,,1,748,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,546,584
410,,开户流程验证734,开户流程验证734,734,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220906150919,99990,0,-1,-1,-1,-1,0,,1,734,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,547,585
411,,9399产品简称,9399产品全称,9399,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220906150953,,0,-1,-1,-1,-1,0,,1,9399,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,548,586
412,,开户流程验证965,开户流程验证965,965,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220906151132,99990,0,-1,-1,-1,-1,0,,1,965,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,549,587
413,GG0906,GG0906,GG0906123,GGTCS,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220906153009,99990,0,-1,-1,-1,-1,0,,N,GGTCS,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,0,-1
414,,开户流程验证713,开户流程验证713,713,0.0,0.0,1,-1,-1,RMB,RMB,,2,1,,20220906172440,99990,0,-1,-1,-1,-1,0,,1,713,0,0.0,0,0.0,N,0,0.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,551,589
415,,开户流程验证312,开户流程验证312,312,0.0,0.0,1,-1,-1,RMB,RMB,,2,1,,20220906172526,99990,0,-1,-1,-1,-1,0,,1,312,0,0.0,0,0.0,N,0,0.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,552,590
416,,A405040505,A405040505,405,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220907112437,99990,0,-1,-1,-1,-1,0,,1,405,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,553,591
417,,A576057606,A576057606,576,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220907113858,99990,0,-1,-1,-1,-1,0,,1,576,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,554,592
418,,开户流程验证957,开户流程验证957,957,0.0,0.0,1,-1,-1,RMB,RMB,,2,1,,20220907114232,99990,0,-1,-1,-1,-1,0,,1,957,0,0.0,0,0.0,N,0,0.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,555,593
419,,开户流程验证261,开户流程验证261,261,0.0,0.0,1,-1,-1,RMB,RMB,,2,1,,20220907114246,99990,0,-1,-1,-1,-1,0,,1,261,0,0.0,0,0.0,N,0,0.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,556,594
420,,A050005007,A050005007,050,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220907114314,99990,0,-1,-1,-1,-1,0,,1,050,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,557,595
421,,A526052608,A526052608,526,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220907131548,99990,0,-1,-1,-1,-1,0,,1,526,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,558,596
422,,A022002209,A022002209,022,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220907132104,99990,0,-1,-1,-1,-1,0,,1,022,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,559,597
423,,A955095510,A955095510,955,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220907132513,99990,0,-1,-1,-1,-1,0,,1,955,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,560,598
424,,A783078311,A783078311,783,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220907133601,99990,0,-1,-1,-1,-1,0,,1,783,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,561,599
425,,开户流程验证576,开户流程验证576,576,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220907134344,99990,0,-1,-1,-1,-1,0,,1,576,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,562,600
426,,A294029414,A294029414,294,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220907134736,99990,0,-1,-1,-1,-1,0,,1,294,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,563,601
427,,A693069315,A693069315,693,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220907134741,99990,0,-1,-1,-1,-1,0,,1,693,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,564,602
428,,开户流程验证711,开户流程验证711,711,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220907134751,99990,0,-1,-1,-1,-1,0,,1,711,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,565,603
429,,A983098316,A983098316,983,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220907135133,99990,0,-1,-1,-1,-1,0,,1,983,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,566,604
430,,A886088617,A886088617,886,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220907135502,99990,0,-1,-1,-1,-1,0,,1,886,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,567,605
431,,A024002418,A024002418,024,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220907144654,99990,0,-1,-1,-1,-1,0,,1,024,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,568,606
432,,Bond,Bond,0718,0.0,1.0,1,-1,-1,RMB,RMB,,2,2,,20220907151329,99990,0,-1,-1,-1,-1,0,,N,0718,N,0.0,1,0.0,N,N,1.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,0,-1
433,,A079007920,A079007920,079,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220907172023,99990,0,-1,-1,-1,-1,0,,1,079,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,570,609
434,,A909090921,A909090921西嘎,909,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220908162404,CROOTzj,0,-1,-1,-1,-1,0,,1,909,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,571,610
435,,A849084924,A849084924,849,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220907172831,99990,0,-1,-1,-1,-1,0,,1,849,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,572,611
436,,A532053225,A532053225,532,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220907173008,99990,0,-1,-1,-1,-1,0,,1,532,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,573,612
437,,A161016126,A161016126,161,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220907173215,99990,0,-1,-1,-1,-1,0,,1,161,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,574,613
438,,A156015627,A156015627,156,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220907173755,99990,0,-1,-1,-1,-1,0,,1,156,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,575,614
439,,A517051728,A517051728,517,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220907181009,99990,0,-1,-1,-1,-1,0,,1,517,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,576,615
440,,A274027429,A274027429,274,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220907181235,99990,0,-1,-1,-1,-1,0,,1,274,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,577,616
441,,A016001630,A016001630,016,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220907181313,99990,0,-1,-1,-1,-1,0,,1,016,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,578,617
442,,开户流程验证626,开户流程验证626,626,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220907181559,99990,0,-1,-1,-1,-1,0,,1,626,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,579,618
443,,开户流程验证760,开户流程验证760,760,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220907181720,99990,0,-1,-1,-1,-1,0,,1,760,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,580,619
444,,A814081431,A814081431,814,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220908095211,99990,0,-1,-1,-1,-1,0,,1,814,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,581,620
445,,2009产品简称,2009产品全称,2009,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220908100840,,0,-1,-1,-1,-1,0,,1,2009,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,582,621
446,,A550055032,A550055032,550,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220908102328,99990,0,-1,-1,-1,-1,0,,1,550,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,583,622
447,,A018001835,A018001835,018,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220908103633,99990,0,-1,-1,-1,-1,0,,1,018,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,584,623
448,,A694069436,A694069436,694,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220908110750,99990,0,-1,-1,-1,-1,0,,1,694,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,585,624
449,,A189018937,A189018937,189,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220908111044,99990,0,-1,-1,-1,-1,0,,1,189,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,586,625
450,,A280028038,A280028038,280,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220908111135,99990,0,-1,-1,-1,-1,0,,1,280,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,587,626
451,,A707070701,A707070701,707,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220908111729,99990,0,-1,-1,-1,-1,0,,1,707,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,588,627
452,,开户流程验证753,开户流程验证753,753,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220908111831,99990,0,-1,-1,-1,-1,0,,1,753,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,589,628
453,,开户流程验证639,开户流程验证639,639,0.0,1.0,1,-1,-1,RMB,RMB,,2,1,,20220908111920,99990,0,-1,-1,-1,-1,0,,1,639,0,0.0,0,0.0,N,0,1.0,0.0,,1,1,01,0,1,,1,ALL,ALL,0,0,4,,,590,629
454,187432,张永吉产品,张永吉产品,7432,100000000.0,0.0,1,20220901000000,20230623000000,RMB,RMB,ALL,2,2,,20220908113037,99990,0,-1,-1,-1,-1,0,,N,7432,N,0.0,1,0.0,N,N,0.0,0.0,,1,1,98,0,1,,1,ALL,ALL,0,0,4,,,-1,-1
455,,A650065003,A650065003,650,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220908145320,99990,0,-1,-1,-1,-1,0,,1,650,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,593,633
456,,A927092705,A927092705,927,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220908145623,99990,0,-1,-1,-1,-1,0,,1,927,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,594,634
457,,A969096906,A969096906,969,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220908145853,99990,0,-1,-1,-1,-1,0,,1,969,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,595,635
458,,A762076209,A762076209,762,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220908150352,99990,0,-1,-1,-1,-1,0,,1,762,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,596,636
459,,A829082910,A829082910,829,0.0,1.0,1,-1,-1,RMB,RMB,0^1^2^3^4^5^6^7^8^F^S^D^Z^X^Y^N^H^U^B^V^W^Q^G^T,2,1,,20220908150542,99990,0,-1,-1,-1,-1,0,,1,829,0,0.0,1,0.0,N,1,1.0,0.0,,1,1,01,0,1,,0,ALL,ALL,0,0,4,,,597,637
